"Excess.mortality","Schools","Face.masks","Lockdown.severity","Majority.COVID.19.variant","Flights.7.day.moving.average","OpenTable.restaurant.bookings.London.index","Google.homeworking.Greater.London.mobility.index","Google.workplace.Greater.London.mobility.index","Apple.walking.London.mobility.index","Google.parks.Greater.London.mobility.index","Google.retail.recreation.Greater.London.mobility.index","Google.grocery.pharmacy.Greater.London.mobility.index","Google.transit.stations.mobility.index","TfL.Tube.mobility.index","TfL.Bus.mobility.index","Citymapper.journeys.mobility.index","Season","PCR.tests","PCR.tests.capacity","Antibody.tests","Antibody.tests.capacity","Pillar.1.NHS.and.UKHSA.capacity","Pillar.2.UK.Government.capacity","Pillar.3.Antibody.capacity","Pillar.4.Surveillance.capacity","Pillar.1.NHS.and.UKHSA.tests","Pillar.2.UK.Government.tests","Pillar.3.Antibody.tests","Pillar.4.Surveillance.tests","Tests.across.all.4.Pillars","New.cases","New.infections","Reinfections","Hospital.admissions","Patients.in.hospital","Patients.in.MVBs","Vaccinations.total","Vaccinations.1st.dose","Vaccinations.2nd.dose","Vaccinations.3rd.dose","First.dose.uptake","Second.dose.uptake","Third.dose.uptake","COVID.19.deaths.on.certificate"
14.05,"Open","Yes","Moderate_lockdown","Initial",2075,70.46,114,56,69.72,101,72,91,52,37.9162414690585,61.4520513296414,53,"Autumn",210295,521016,11490,121100,176334,337000,120000,8782,68768,121737,2289,29005,221799,32003,31955,48,1574,13106,1075,290604.072165087,206491.229792438,12367.0053922159,299106.806916374,-22.8041795306974,-0.0480688437547325,-81.2783976042376,338
10.61,"Open","Yes","Moderate_lockdown","Initial",2062,81.41,105,88,66.27,87,66,84,57,45.8334393575616,65.0173059656506,56,"Autumn",269073,519770,12536,121100,173007,336000,120000,11863,56572,185050,647,39340,281609,16001,15976,25,1497,12231,979,290604.07563055,206494.214586497,12489.8647968956,299106.806916374,-23.1968493524275,-0.058970829421035,-81.5277999466089,359
10.61,"Open","Yes","Moderate_lockdown","Initial",2061,65.74,108,85,92.39,67,56,85,53,38.662246494886,57.7859828294502,54,"Autumn",290230,525282,15659,121100,172789,346500,120000,7093,71640,202171,1011,31067,305889,16702,16680,22,1460,12311,1003,290604.073476182,206496.586598829,12238.9658810769,299106.806916374,-23.581305563211,-0.0698728150873376,-81.7772022889801,340
10.61,"Open","Yes","Moderate_lockdown","Initial",2062,58.11,117,50,93.84,95,61,89,49,35.7778743481128,51.2175528946849,50,"Autumn",304445,478441,25030,121100,173392,299200,120000,6949,75785,200623,2905,50230,329543,22896,22864,32,1384,11789,979,290604.071764698,206497.142536474,11821.1686813395,299106.806916374,-23.9603601699147,-0.0807748007536401,-82.0266046313514,352
10.61,"Open","Yes","Moderate_lockdown","Initial",2064,52.1,119,47,76.18,76,59,83,44,33.77342794747,47.2328730854066,46,"Autumn",347250,480961,30453,121100,167879,301100,120000,13082,73655,243222,3266,57566,377709,23649,23608,41,1590,11584,974,290604.073509441,206496.001832147,11544.1528228684,299106.806916374,-24.3403212431576,-0.0916767864199426,-82.2760069737226,320
10.61,"Open","Yes","Moderate_lockdown","Initial",2058,51.35,118,48,78.41,97,62,84,46,34.2557788400998,49.1391748490459,46,"Autumn",309231,467512,35012,121100,161869,297200,120000,9543,82232,203880,3338,54840,344290,23907,23876,31,1494,11435,957,290604.07420278,206494.221146556,11594.6857865001,299106.806916374,-24.726409227307,-0.102578772086245,-82.5254093160939,281
10.61,"Open","Yes","Moderate_lockdown","Initial",2057,45.43,118,46,71.76,75,60,81,45,33.0418046706992,47.6025885932525,45,"Autumn",282733,439541,30138,121100,137574,295900,120000,7167,81755,176922,3214,50982,312873,24360,24331,29,1498,10939,903,290604.072944356,206492.967842043,11916.0390839829,299106.806916374,-25.1192576906289,-0.113480757752548,-82.7748116584651,285
10.61,"Open","Yes","Moderate_lockdown","Initial",2077,46.2,117,47,76.21,119,67,86,46,33.7827869354407,50.0326600579415,47,"Autumn",264694,445723,2489,121100,134112,293200,120000,19511,66297,158147,2489,40256,267189,26807,26779,28,1541,10109,853,290604.072786567,206492.828831857,12260.6149009641,299106.806916374,-25.5148177941728,-0.12438274341885,-83.0242140008364,282
10.39,"Open","Yes","Moderate_lockdown","Initial",2113,69.68,106,86,72.24,100,64,84,54,46.8575102775099,63.5072288298269,54,"Autumn",321088,377996,622,121100,83164,281000,120000,14932,60338,230863,622,29888,321711,15905,15893,12,1425,9787,828,290604.073617845,206493.615781074,12379.4722479496,299106.806916374,-25.9074805009523,-0.135284729085153,-83.2736163432076,255
10.39,"Open","Yes","Moderate_lockdown","Initial",2131,62.99,108,85,89.15,73,56,82,52,40.2905216183602,57.1402328499963,53,"Autumn",316648,374339,1463,121100,83246,278000,120000,14193,70496,210368,1463,35785,318112,16464,16445,19,1262,9263,788,290604.073532165,206494.658414685,12203.7493093328,299106.806916374,-26.2940379141225,-0.146186714751455,-83.5230186855789,219
10.39,"Open","Yes","Moderate_lockdown","Initial",2152,51.78,116,56,82.54,95,59,88,49,34.983940702324,56.6923003872713,48,"Autumn",345305,369148,5054,121100,83668,273000,120000,13580,81092,229950,3618,35710,350370,21714,21678,36,1299,8887,744,290604.073025425,206495.301788481,11880.1853986361,299106.806916374,-26.6757054934141,-0.157088700417758,-83.7724210279501,225
10.39,"Open","Yes","Moderate_lockdown","Initial",2171,43.49,116,55,72.7,111,61,88,48,34.3889973864331,58.253148618886,46,"Autumn",340342,361573,3775,121100,83574,264100,120000,14999,82089,231440,3419,27174,344122,23497,23473,24,1283,8312,708,290604.073192702,206495.275468098,11649.0120025165,299106.806916374,-27.0569618069905,-0.16799068608406,-84.0218233703214,242
10.39,"Open","Yes","Moderate_lockdown","Initial",2196,36.97,118,54,63.95,71,53,79,46,33.2448498933579,54.678642335907,44,"Autumn",310657,380049,4530,121100,83108,284000,120000,14041,84614,198286,3511,28785,315196,25785,25754,31,1265,8133,712,290604.073475934,206494.755189925,11668.0931940414,299106.806916374,-27.4422365257051,-0.178892671750363,-84.2712257126927,232
10.39,"Open","Yes","Moderate_lockdown","Initial",2208,37.57,116,54,68.84,109,59,85,49,33.7256806158116,57.7071467584769,45,"Autumn",281796,373533,3886,121100,83574,281000,120000,10059,79540,180880,3886,21376,285682,25680,25631,49,1191,7853,698,290604.073306914,206494.155716523,11907.4175697207,299106.806916374,-27.832876652791,-0.189794657416665,-84.5206280550639,210
10.39,"Open","Yes","Moderate_lockdown","Initial",2203,35.36,116,54,66.12,116,62,86,49,33.8657295323391,58.0643047541949,45,"Autumn",262860,362121,3192,121100,83220,276000,120000,4001,67090,169118,3192,26652,266052,25926,25892,34,1106,7335,658,290604.07316546,206493.837337328,12181.3729452137,299106.806916374,-28.2264506589871,-0.200696643082968,-84.7700303974352,193
5.84,"Open","Yes","Moderate_lockdown","Initial",2206,61.13,107,85,70.3,108,60,82,54,44.3665018160924,61.4875878161716,51,"Autumn",306452,330370,495,121100,83370,247000,120000,1100,56914,223529,495,26009,306947,14330,14309,21,1091,6830,630,290604.073303945,206493.913831902,12291.4367995418,299106.806916374,-28.6186949352421,-0.21159862874927,-85.0194327398064,167
5.84,"Open","Yes","Moderate_lockdown","Initial",2230,57.13,108,85,93.09,86,57,84,53,39.9465420976685,57.6477375227443,51,"Autumn",306868,327668,1226,121100,80668,247000,120000,1100,68049,207980,1226,30839,308094,14888,14870,18,1031,6546,614,290604.073362526,206494.246867156,12170.4635106233,299106.806916374,-29.0065726717212,-0.222500614415573,-85.2688350821777,186
5.84,"Open","Yes","Moderate_lockdown","Initial",2252,66.09,114,59,89,97,61,90,55,38.6171780801273,61.0420722734614,55,"Autumn",311564,328461,6078,121100,83461,245000,120000,1100,74446,214369,4419,24408,317642,17938,17900,38,925,6297,592,290604.073261849,206494.585266907,11921.2060361865,299106.806916374,-29.3902655274995,-0.233402600081875,-85.5182374245489,162
5.84,"Open","Yes","Moderate_lockdown","Initial",2279,56.52,115,57,74.45,96,61,87,51,37.0471821745911,60.1551552593737,50,"Autumn",304185,323006,4541,121100,83306,239700,120000,1100,79311,199272,3742,26401,308726,18639,18599,40,1044,5934,581,290604.073247257,206494.735092863,11729.9997047674,299106.806916374,-29.7728112726062,-0.244304585748178,-85.7676397669202,152
5.84,"Open","Yes","Moderate_lockdown","Initial",2304,50.93,115,57,74.73,97,60,86,51,36.3939547117844,60.373352913543,50,"Autumn",293867,345135,4833,121100,83710,261425,120000,1100,78258,193713,3891,22838,298700,19933,19906,27,983,5599,563,290604.0733142,206494.656314197,11728.8597725264,299106.806916374,-30.1578097947719,-0.25520657141448,-86.0170421092914,123
5.84,"Open","Yes","Moderate_lockdown","Initial",2321,44.86,116,55,66.32,79,57,81,50,35.7369810032112,59.6897153307857,48,"Autumn",267004,344426,3429,121100,83426,261000,120000,1100,72878,179296,3163,15096,270433,19135,19100,35,1029,5294,516,290604.073308493,206494.448653373,11905.8713004042,299106.806916374,-30.5469131587503,-0.266108557080783,-86.2664444516627,119
5.84,"Open","Yes","Moderate_lockdown","Initial",2339,41.44,115,55,64.86,92,60,83,51,35.4389142903139,59.9322977249749,48,"Autumn",221572,344159,2973,121100,83159,261000,120000,1100,59505,142204,2698,20138,224545,19710,19681,29,888,4960,507,290604.073267419,206494.261268119,12122.6934479744,299106.806916374,-30.9388367158525,-0.277010542747085,-86.515846794034,120
1.1,"Open","Yes","Moderate_lockdown","Initial",2353,73.12,105,87,79.11,114,64,82,59,47.7367863030378,65.9954626362335,58,"Autumn",258442,309921,523,121100,82921,227000,120000,1100,52714,184411,523,21317,258965,12213,12203,10,825,4671,477,290604.073280195,206494.195969742,12221.598644071,299106.806916374,-31.3304569539095,-0.287912528413388,-86.7652491364052,128
1.1,"Open","Yes","Moderate_lockdown","Initial",2360,75.68,107,86,109.36,83,61,84,58,43.8178496296739,61.6568941382612,59,"Autumn",278626,308630,2370,121100,80630,228000,120000,1100,66263,188947,1307,24479,280996,12652,12636,16,723,4359,469,290604.073303327,206494.260627015,12140.1465772117,299106.806916374,-31.719089123926,-0.29881451407969,-87.0146514787765,107
1.1,"Open","Yes","Moderate_lockdown","Initial",2385,59.36,114,58,86.49,91,59,86,53,37.4623785841021,60.126020708253,53,"Autumn",295967,306991,6261,121100,80630,226000,120000,1461,73829,202840,5303,20256,302228,15903,15869,34,708,4171,440,290604.073290083,206494.387236296,11949.1231408502,299106.806916374,-32.1042957289287,-0.309716499745993,-87.2640538211477,96
1.1,"Open","Yes","Moderate_lockdown","Initial",2418,49,115,55,75.52,94,59,84,50,36.0282234471053,58.8643343236533,50,"Autumn",284423,313844,5089,121100,83249,230150,120000,1545,72185,198144,4112,15071,289512,18427,18404,23,715,4086,436,290604.073278405,206494.488848207,11792.2197296732,299106.806916374,-32.488020473615,-0.320618485412295,-87.513456163519,97
1.1,"Open","Yes","Moderate_lockdown","Initial",2451,49.02,114,56,79.69,111,61,85,51,36.2924297440327,60.1889361845102,50,"Autumn",253291,307635,4965,121100,83164,220000,120000,5571,76388,160785,4140,16943,258256,18575,18544,31,692,3894,442,290604.073289389,206494.513615525,11778.8035890963,299106.806916374,-32.8730795498661,-0.331520471078598,-87.7628585058902,110
1.1,"Open","Yes","Moderate_lockdown","Initial",2488,43.86,115,54,72.35,100,61,85,52,35.2707042099792,59.8274010271804,50,"Autumn",261933,306173,4473,121100,83070,220000,120000,4203,77124,163589,4473,21220,266406,17250,17219,31,725,3643,410,290604.073294326,206494.465883884,11908.7149478107,299106.806916374,-33.2611661372425,-0.3424224567449,-88.0122608482615,84
1.1,"Open","Yes","Moderate_lockdown","Initial",2514,40.31,114,55,69.69,110,64,87,52,35.270618888395,60.7704106225792,49,"Autumn",276046,313802,3503,121100,82587,220000,120000,12315,61333,174251,3483,40482,279549,16755,16716,39,631,3371,393,290604.073286276,206494.39022938,12079.5386340963,299106.806916374,-33.6517723794843,-0.353324442411203,-88.2616631906327,68
4.71,"Open","Yes","Moderate_lockdown","Initial",2541,59.66,107,83,61.23,55,55,74,52,43.2573926248179,57.4886372004819,51,"Autumn",250553,302150,1275,121100,79547,219000,120000,4703,54187,169488,1275,26878,251828,11954,11945,9,633,3057,369,290604.073284949,206494.336424594,12166.4680359554,299106.806916374,-34.0427002398866,-0.364226428077505,-88.511065533004,63
4.71,"Open","Yes","Moderate_lockdown","Initial",2575,62.34,108,83,99.95,68,58,84,56,41.3893040377384,56.9210738810837,55,"Autumn",285534,304568,1944,121100,80497,215000,120000,10171,62620,189095,1944,33819,287478,11667,11657,10,536,2868,369,290604.073290338,206494.329855763,12113.2465811563,299106.806916374,-34.4316935528269,-0.375128413743808,-88.7604678753752,70
4.71,"Open","Yes","Moderate_lockdown","Initial",2590,47.57,116,56,76.5,65,53,80,51,35.4972195596772,56.520318958761,52,"Autumn",269407,305880,6920,121100,83299,213850,120000,9831,71625,177562,6411,20729,276327,13854,13823,31,531,2724,369,290604.073289974,206494.36292408,11967.6119871962,299106.806916374,-34.8179893498723,-0.38603039941011,-89.0098702177465,74
4.71,"Open","Yes","Moderate_lockdown","Initial",2596,47.28,115,56,78.72,110,63,88,51,35.7285752866911,60.343632821556,50,"Autumn",265307,310288,6573,121100,83299,213400,120000,14689,70757,168669,5282,27172,271880,13358,13327,31,528,2593,341,290604.073286647,206494.407289355,11839.7686653337,299106.806916374,-35.2027306953266,-0.396932385076413,-89.2592725601178,71
4.71,"Open","Yes","Moderate_lockdown","Initial",2600,49.94,115,54,75.36,92,61,83,51,35.2766918483494,59.8930204324049,50,"Autumn",254689,323425,5883,121100,83393,227600,120000,13532,76176,156459,5705,22232,260572,12717,12683,34,451,2531,333,290604.073287619,206494.434982785,11819.5751025012,299106.806916374,-35.5880420710093,-0.407834370742716,-89.508674902489,61
4.71,"Open","Yes","Moderate_lockdown","Initial",2611,50.18,115,54,77.08,110,62,85,51,34.7262090744465,60.0314249971134,49,"Autumn",233787,296812,5088,121100,83299,205600,120000,9013,71124,141378,5088,21285,238875,10367,10325,42,440,2421,314,290604.073289507,206494.43424041,11914.0835978378,299106.806916374,-35.9755001274474,-0.418736356409018,-89.7580772448603,48
4.71,"Open","Yes","Moderate_lockdown","Initial",2614,47.45,114,54,75.83,130,67,87,52,34.5093336946899,60.44900419313,49,"Autumn",228942,303784,4885,121100,83090,204600,120000,17194,59864,140442,3786,29735,233827,9983,9963,20,444,2400,297,290604.073288471,206494.412310545,12048.0547572582,299106.806916374,-36.3650930660648,-0.429638342075321,-90.0074795872315,55
1.09,"Open","Yes","Moderate_lockdown","Initial",2627,66.34,106,84,73.97,90,60,79,55,44.4627034126121,60.5845607934062,52,"Autumn",263184,290399,3912,121100,80215,188600,120000,22684,56273,170285,1154,39384,267096,7023,7012,11,342,2189,276,290604.073287508,206494.386763646,12123.153046504,299106.806916374,-36.7553460916612,-0.440540327741623,-90.2568819296028,56
1.09,"Open","Yes","Moderate_lockdown","Initial",2640,65.94,106,84,107.97,82,60,83,57,42.8317223075909,59.6544091617848,55,"Autumn",254973,281076,4809,121100,80497,189600,120000,12079,66093,167881,2708,23100,259782,6809,6801,8,351,2034,261,290604.073288378,206494.373011762,12089.8429939885,299106.806916374,-37.1444407586934,-0.451442313407926,-90.506284271974,47
1.09,"Open","Yes","Moderate_lockdown","Initial",2650,53.15,114,55,89.57,90,60,87,53,36.3936890799833,60.0175690139301,52,"Autumn",288006,284587,10017,121100,83321,187600,120000,14766,72385,185140,6276,34222,298023,7318,7299,19,382,2021,262,290604.073288793,206494.376052569,11979.4049462567,299106.806916374,-37.5314872526018,-0.462344299074228,-90.7556866143453,40
1.09,"Open","Yes","Moderate_lockdown","Initial",2659,45.61,115,53,77.59,99,60,85,50,34.7010441130451,59.196174615674,49,"Autumn",261776,281655,12659,121100,83265,187700,120000,11790,72910,172120,6261,23144,274435,7682,7658,24,423,1847,243,290604.07328815,206494.390124052,11875.9105409704,299106.806916374,-37.9170659154202,-0.473246284740531,-91.0050889567165,34
1.09,"Open","Yes","Moderate_lockdown","Initial",2665,53.29,115,54,78.64,93,59,82,50,34.4721815424606,58.9666426899242,49,"Autumn",259069,277234,10207,121100,83271,180700,120000,14363,78345,153771,6063,31097,269276,7096,7072,24,422,1731,228,290604.073288031,206494.404567546,11852.6480445519,299106.806916374,-38.3027206884912,-0.484148270406833,-91.2544912990878,58
1.09,"Open","Yes","Moderate_lockdown","Initial",2666,55.16,113,52,85.61,137,64,86,53,35.513016976687,60.5529532374902,51,"Autumn",235539,267122,11544,121100,83177,175700,120000,9345,72683,146401,5770,22229,247083,6441,6418,23,350,1637,211,290604.073288464,206494.41107109,11920.7091802326,299106.806916374,-38.6898292512242,-0.495050256073136,-91.503893641459,39
1.09,"Open","Yes","Weak_lockdown","Initial",2674,50.48,113,52,82.68,151,68,88,53,34.9449788127642,60.4575503572839,52,"Autumn",208400,270121,11277,121100,82989,180700,120000,7532,59971,130512,4106,25088,219677,5627,5611,16,371,1559,181,290604.073288443,206494.407838114,12025.2991374103,299106.806916374,-39.0786706436927,-0.505952241739438,-91.7532959838303,30
1.75,"Open","Yes","Weak_lockdown","Initial",2681,69.84,103,86,88.82,152,65,82,60,44.9851908094095,65.3941376006376,57,"Autumn",234731,257377,12313,121100,80177,177200,120000,1100,55398,164325,994,26382,247099,5340,5333,7,288,1399,165,290604.073288174,206494.399046286,12089.278821599,299106.806916374,-39.4683151043071,-0.516854227405741,-92.0026983262016,40
1.75,"Open","Yes","Weak_lockdown","Initial",2675,70.22,105,84,121.23,121,62,82,59,41.3979988942411,61.3139936579538,58,"Autumn",249320,255570,14743,121100,80270,175300,120000,1100,68993,170892,2538,23274,265697,4889,4884,5,261,1301,144,290604.073288247,206494.391035121,12069.7941852738,299106.806916374,-39.8573509105909,-0.527756213072043,-92.2521006685728,25
1.75,"Open","Yes","Weak_lockdown","Initial",2679,58.97,112,55,100.11,129,63,86,55,36.3524205486353,61.3279801598422,53,"Autumn",264248,255949,23603,121100,82899,173050,120000,1100,79167,173342,7808,29594,289911,4973,4946,27,262,1222,138,290604.073288401,206494.388177977,11986.5141996056,299106.806916374,-40.2448879934294,-0.538658198738346,-92.5015030109441,30
1.75,"Open","Yes","Weak_lockdown","Initial",2680,50.04,113,53,90.62,141,64,85,52,35.4677937253932,60.3746093821751,52,"Autumn",239402,253521,27092,121100,82871,170650,120000,1100,75947,157252,6647,27448,267294,4675,4653,22,264,1163,127,290604.07328832,206494.390864261,11903.2290737958,299106.806916374,-40.631129706702,-0.549560184404648,-92.7509053533153,38
1.75,"Open","Yes","Weak_lockdown","Initial",2681,55.78,114,53,89.11,140,63,84,52,35.4482273011965,60.0306282227497,52,"Autumn",241776,252911,43023,121100,82911,170000,120000,1100,79465,156754,6339,42738,285296,4399,4371,28,281,1107,124,290604.073288241,206494.39623404,11879.3167587281,299106.806916374,-41.0171526020832,-0.560462170070951,-93.0003076956866,31
1.75,"Open","Yes","Weak_lockdown","Initial",2688,53.39,113,52,88.28,149,65,86,53,34.7997780747224,60.0642481071203,52,"Autumn",237656,242911,51995,121100,82911,160000,120000,1100,72641,150505,6370,59306,288822,3551,3521,30,268,1067,115,290604.07328831,206494.400586163,11927.7536792173,299106.806916374,-41.4041037317417,-0.571364155737253,-93.2497100380578,26
1.75,"Open","Yes","Weak_lockdown","Initial",2701,51.68,112,53,85.79,168,68,87,53,34.7813990354321,60.5690878933869,52,"Autumn",218704,242817,4666,131100,82817,160000,120000,11100,55037,152681,4666,8808,221192,3428,3399,29,257,983,105,290604.073288345,206494.401687247,12009.0317901241,299106.806916374,-41.792408916685,-0.582266141403556,-93.4991123804291,21
